Day,DOW,is_holiday,Area_code,Avg_tem,High_tem,Low_tem,is_fog,is_rain,is_yellow_dust,is_thunder,is_storm,is_shower,is_snow,is_sport_KBO,is_sport_NBA,is_sport_PREMIER,is_sport_K1,bigmac_local_price,bigmac_dollar_price,Proudct_price_index,Consumer_price_index,KTB_avg_1year,KTB_avg_3year,exchange_rate_dollar,exchange_rate_pound,exchange_rate_euro,kospi,DOMINOPIZZA,BURGERKING,MRPIZZA,BHC,BBQ,GOOBNE,PIZZAHUT,PAPAJOHNS,KFC,NENE,HOSIGI,PIZZAALVOLO,ETANG,PELICANA,TOREORE,MEXI,CHEOGA,BON,ONE,JANG,HAVEN,PIZZAMARU,SEVENTHPIZZA,BBONGDDERAK,DDCK,GANGJUNG,PIZZATHINK,MRBOSSAM,60CHICKEN,CKNIA,REDCAP,NOLBOO,TANGTANG,OPPADAK,GAMARO,NOLBOOBOODAE,TIBA,KANG678,YOUNGGUS,TTOBONGEE,TWOTWO,IMSILCHEESEPIZZA,POPEYES,HOOLALA,VON,CHICKENMARU,DON,CHICKENTHEHOME,NAMJAPIZZA,JOESSANDWICH,BULLOMAN,Delivery365,EBADOM,SMOPER,LOVELETTER,SODAM,BOBBYBOX,HOTSUN,ORAEORAE,TKMOM,LIKECH,SOGONGDONG,PIZZA2001,PIZZAMYUNG,CHAMPIZZA,TWOMARI,YELLOWCHICKEN,HWAR,NOLBOOETC,DASOM,NOLBOOORI,BUONA,BBASASI,GUIGUI
20170209,Thursday,0,033-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,15,0,9,0,7,0,5,0,0,3,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170209,Thursday,0,041-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,19,1,22,1,6,3,3,0,0,0,0,0,0,4,0,4,0,3,0,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170209,Thursday,0,042-,-2.9,0.6,-5.1,1,0,0,0,0,0,1,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,14,10,7,2,2,6,17,0,4,0,0,5,6,0,0,0,0,3,0,8,0,3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170209,Thursday,0,043-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,8,2,15,1,3,0,5,0,0,1,0,0,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170209,Thursday,0,044-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170209,Thursday,0,051-,1,5.7,-2.9,0,1,0,0,0,0,0,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,43,10,54,2,11,10,17,4,1,0,4,5,4,0,1,1,0,5,0,0,0,0,3,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170209,Thursday,0,052-,0.3,3.5,-4,0,1,0,0,0,0,0,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,24,5,9,1,7,0,10,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170209,Thursday,0,053-,-1,2.5,-4.8,0,0,0,0,0,0,0,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,32,22,29,3,4,6,12,6,5,0,11,2,9,3,12,2,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170209,Thursday,0,054-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,21,3,5,4,5,0,3,0,0,3,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170209,Thursday,0,055-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,26,2,41,7,3,1,7,3,0,1,3,4,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170209,Thursday,0,061-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,6,0,18,1,1,0,4,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170209,Thursday,0,062-,-1.4,1.9,-3.5,0,0,0,0,0,0,1,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,44,3,20,10,10,4,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170209,Thursday,0,063-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,46,4,6,2,5,3,3,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170209,Thursday,0,064-,2.7,4.6,0.3,0,1,0,0,0,0,1,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,10,0,3,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170209,Thursday,0,010-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,8123,3974,5241,2725,3162,1066,1125,1058,988,816,804,658,592,420,498,404,411,437,304,224,160,222,150,173,111,96,119,99,121,60,67,49,60,46,32,55,24,50,42,23,16,32,59,45,21,54,15,11,0,6,7,1,7,7,6,2,6,2,4,6,4,6,0,0,3,0,0,0,0,0,0,0,0,0
20170209,Thursday,0,111-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,165,120,76,29,23,9,59,22,20,5,21,11,20,8,8,4,4,27,2,1,11,1,1,1,0,0,0,1,5,10,10,0,4,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170209,Thursday,0,222-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,6,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170209,Thursday,0,000-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1146,1440.18,1225.88,2065.88,9687,4672,6071,2958,3447,1191,1456,1224,1151,875,875,794,710,480,554,433,421,730,329,242,208,240,173,189,117,99,130,109,162,80,103,53,67,59,39,57,27,54,43,48,16,37,80,45,21,58,18,13,0,20,12,6,7,7,6,2,20,2,8,7,6,9,3,0,3,0,0,0,0,0,0,0,0,0
20170210,Friday,0,002-,-6.6,-2.5,-9.3,0,0,0,0,0,0,0,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,928,434,325,103,98,44,106,175,125,42,45,101,72,16,43,5,3,201,34,5,33,4,2,4,11,0,5,0,25,0,15,3,0,0,3,1,0,1,1,0,0,0,11,1,0,0,0,0,0,18,0,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,031-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,256,92,103,57,51,18,74,32,22,17,8,40,18,6,17,5,1,20,7,0,1,5,6,2,0,0,0,0,11,0,7,1,0,1,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,032-,-5.6,-3.1,-7.7,0,0,0,0,0,0,1,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,83,21,37,8,18,8,19,6,0,5,6,9,0,4,3,4,0,4,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,033-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,9,0,8,1,2,2,10,4,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,041-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,23,1,21,5,11,1,6,0,1,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,042-,-4.4,-0.3,-6.9,1,0,0,0,0,0,1,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,17,3,4,8,7,5,15,3,1,3,1,3,1,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,043-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,19,5,7,3,3,0,4,0,0,0,0,0,3,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,044-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,051-,-1.5,3.1,-4.7,0,0,0,0,0,0,0,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,69,19,55,0,16,3,33,8,2,0,0,4,9,2,3,6,2,1,0,0,0,0,5,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,052-,-2.4,0.8,-5.1,0,0,0,0,0,0,0,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,21,5,9,2,5,0,2,2,0,0,0,0,7,0,0,1,0,0,0,0,0,4,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,053-,-3,0.5,-5.8,0,0,0,0,0,0,0,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,31,19,32,17,8,3,18,3,8,0,4,0,12,0,8,5,0,4,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,054-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,29,1,6,3,4,0,2,2,0,0,0,0,6,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,055-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,16,5,40,6,5,4,6,2,0,0,1,4,11,0,0,2,0,3,1,3,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,061-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,13,2,17,6,1,1,5,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,062-,-3.5,-1,-4.7,0,0,0,0,0,0,1,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,28,1,13,8,13,4,14,0,0,0,0,7,3,3,1,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,063-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,36,8,9,1,1,0,2,0,0,0,0,5,1,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,064-,1.6,3.1,-1.1,0,0,0,0,0,0,1,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,37,1,7,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,010-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,10736,4165,3913,3567,4309,1226,1429,1501,1114,1177,1058,954,860,473,576,505,520,437,375,352,226,245,257,258,158,139,158,106,134,108,103,106,54,99,47,60,48,38,76,51,28,46,44,34,36,57,20,12,0,5,13,7,13,9,7,0,6,4,4,4,2,6,1,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,111-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,215,139,70,37,37,21,92,33,38,21,18,21,31,9,13,0,2,44,6,6,18,6,0,15,0,1,3,0,0,0,1,3,0,0,1,2,0,0,3,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,222-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170210,Friday,0,000-,,,,,,,,,,,0,1,0,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,12570,4921,4678,3833,4591,1341,1837,1773,1311,1265,1141,1154,1034,516,675,537,529,721,429,372,280,267,284,296,171,143,169,110,188,109,126,113,57,101,51,73,51,39,80,55,28,49,61,35,36,57,20,12,0,23,13,11,13,9,8,3,13,4,10,4,2,16,5,0,3,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,002-,-4.8,0.8,-9.2,0,0,0,0,0,0,0,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,824,269,213,64,126,38,126,111,83,33,30,61,23,7,21,4,4,34,16,1,14,4,7,9,4,0,9,4,3,1,16,4,0,0,6,1,0,0,1,3,3,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,031-,,,,,,,,,,,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,239,72,105,44,107,20,129,25,11,10,9,13,17,13,5,5,1,6,8,7,8,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,032-,-3.7,0.2,-6.9,0,0,0,0,0,0,0,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,62,34,35,8,13,7,34,7,4,3,3,2,1,5,6,2,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,033-,,,,,,,,,,,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,10,0,5,0,2,0,4,7,0,0,4,0,3,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,041-,,,,,,,,,,,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,13,1,7,0,2,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,042-,-2.9,2.6,-7.2,1,0,0,0,0,0,1,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,28,8,11,1,1,0,10,0,1,0,0,3,1,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,043-,,,,,,,,,,,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,10,2,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,044-,,,,,,,,,,,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,051-,-0.5,5.9,-5.7,0,0,0,0,0,0,0,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,67,16,46,8,9,2,38,9,1,6,1,0,17,2,0,0,0,0,0,0,0,6,6,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,052-,-1.3,3.6,-5.9,0,0,0,0,0,0,0,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,16,3,5,10,2,3,12,0,1,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,053-,-2.1,2.4,-6.2,0,0,0,0,0,0,1,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,22,18,9,10,6,2,27,3,9,0,8,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,054-,,,,,,,,,,,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,25,1,4,1,10,3,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,055-,,,,,,,,,,,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,28,2,33,7,12,6,7,1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,061-,,,,,,,,,,,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,13,4,7,1,2,0,7,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,062-,-1.7,1.9,-5.2,0,0,0,0,0,0,1,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,47,3,10,2,4,7,9,1,0,0,0,2,0,14,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,063-,,,,,,,,,,,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,23,3,3,3,1,0,6,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,064-,3,4,-0.4,0,0,0,0,0,0,1,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,19,0,7,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,010-,,,,,,,,,,,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,15139,4783,4927,4626,5391,1403,1970,1838,1361,1348,1192,1153,1005,518,778,585,591,275,431,388,231,348,292,324,213,102,151,148,135,114,128,137,61,116,71,67,66,70,70,80,42,78,56,40,27,63,26,23,0,3,26,11,7,13,2,10,2,1,6,0,6,2,2,0,1,0,0,0,0,0,0,0,0,0
20170211,Saturday,0,111-,,,,,,,,,,,0,1,1,0,4400,3.68,4.3,1.9,1.46,1.66,1150,1435.09,1223.72,2075.08,115,83,34,21,46,5,85,23,39,3,16,22,19,2,0,1,1,19,5,2,9,0,4,7,3,0,0,0,3,0,6,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
